MSN,YYYYMM,Value,Column_Order,Description,Unit
MMACEUS,199205,83.619,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199206,82.372,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199207,87.159,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199208,84.207,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199209,81.099,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199210,83.733,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199211,78.42,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199212,84.389,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199213,979.054,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199301,75.39,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199302,72.934,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199303,83.899,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199304,81.771,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199305,86.243,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199306,84.695,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199307,88.489,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199308,89.511,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199309,83.628,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199310,83.836,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199311,82.651,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199312,86.922,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199313,999.968,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199401,78.404,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199402,73.923,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199403,83.187,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199404,82.406,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199405,86.075,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199406,86.393,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199407,88.829,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199408,89.787,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199409,83.058,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199410,84.821,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199411,81.207,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199412,89.072,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199413,1007.162,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199501,80.31,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199502,75.776,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199503,87.288,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199504,83.015,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199505,88.659,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199506,89.196,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199507,88.62,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199508,92.103,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199509,84.569,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199510,87.148,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199511,85.101,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199512,86.788,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199513,1028.573,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199601,81.45,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199602,79.71,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199603,87.441,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199604,85.619,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199605,90.791,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199606,88.153,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199607,91.988,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199608,93.925,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199609,83.461,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199610,90.974,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199611,85.998,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199612,87.551,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199613,1047.061,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199701,81.792,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199702,77.523,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199703,87.283,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199704,87.433,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199705,91.194,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199706,89.954,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199707,95.131,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199708,92.334,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199709,86.978,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199710,91.006,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199711,86.294,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199712,90.135,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199713,1057.056,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199801,85.301,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199802,78.074,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199803,89.721,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199804,90.271,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199805,92.995,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199806,92.573,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199807,97.456,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199808,96.151,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199809,90.184,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199810,93.881,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199811,88.6,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199812,94.589,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199813,1089.797,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199901,86.398,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199902,81.455,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199903,91.301,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199904,92.524,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199905,94.653,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199906,96.624,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199907,100.597,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199908,96.414,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199909,90.275,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199910,95.82,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199911,89.378,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199912,99.281,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,199913,1114.719,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200001,85.717,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200002,87.027,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200003,93.083,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200004,90.928,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200005,97.109,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200006,95.943,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200007,96.957,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200008,100.027,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200009,92.429,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200010,94.24,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200011,90.819,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200012,97.064,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200013,1121.344,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200101,89.85,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200102,82.615,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200103,94.851,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200104,92.38,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200105,96.911,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200106,93.786,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200107,100.226,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200108,99.765,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200109,92.116,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200110,96.026,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200111,93.345,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200112,95.447,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200113,1127.316,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200201,91.467,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
MMACEUS,200202,86.43,"8","Motor Gasoline, Excluding Ethanol, Transportation Sector CO2 Emissions","Million Metric Tons of Carbon Dioxide"
